web-scraper-order,web-scraper-start-url,catli,catli-href,subcatli,subcatli-href,sub1,sub1-href,sub2,sub2-href,sub3,sub3-href,sub4,sub4-href,sub5,sub5-href,sub6,sub6-href,sub7,sub7-href,sub8,sub8-href
1595345495-1973,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,,,Aromaterapia,https://www.notino.it/aromaterapia/,,
1595345505-2539,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,Accessori,https://www.notino.it/prodotti-per-il-corpo/?f=1-1-2-3646-15592,,,,,,,,
1595345505-2444,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,Profumi donna,https://www.notino.it/profumi-donna/,,,,,,,,,,,,,,,,
1595345495-1845,https://www.notino.it,Make-up,https://www.notino.it/make-up/,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,,,,
1595345498-2053,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,Maschere viso,https://www.notino.it/maschere-per-il-viso/,,,,,,,,,,
1595345488-1468,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,Rughe e pelli mature,https://www.notino.it/antirughe-e-antiage/,,,,,,,,,,
1595345488-1396,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,Eau de toilette,https://www.notino.it/eau-de-toilette/,,,,,,,,,,,,,,,,
1595345503-2378,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,Rasatura e depilazione,https://www.notino.it/rasatura-e-depilazione-donna/,,,,,,,,
1595345500-2239,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,Kit cosmetici,https://www.notino.it/kit-cosmetici-per-il-corpo/,,,,,,,,
1595345505-2465,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,Balsamo,https://www.notino.it/balsamo/,,,,,,,,,,,,,,
1595345503-2387,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,Solari,https://www.notino.it/creme-solari/,,,,,,,,
1595345505-2450,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,Eau de parfum,https://www.notino.it/eau-de-parfum/,,,,,,,,,,,,,,,,
1595345498-2119,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,Confezioni regalo uomo,https://www.notino.it/confezioni-regalo/?f=1-1-3640-3618,,,,
1595345490-1547,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,Eau de toilette,https://www.notino.it/eau-de-toilette/,,,,,,,,,,,,,,,,
1595345490-1566,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,Tinte,https://www.notino.it/colorazione-dei-capelli/,,,,,,,,,,,,,,
1595345495-1894,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,Macchie pigmentarie,https://www.notino.it/macchie-pigmentarie/,,,,,,,,,,,,
1595345488-1470,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,Acne,https://www.notino.it/prodotti-per-lacne/,,,,,,,,,,
1595345495-1988,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,,,,,SPF 15–25,https://www.notino.it/creme-solari/?f=1-1-2-52434-3906
1595345505-2593,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,,,,,Kit cosmetici,https://www.notino.it/creme-solari/?f=1-1-2-52434-35887
1595345495-1918,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,Pelle mista,https://www.notino.it/cura-della-pelle-mista/,,,,,,,,,,
1595345498-2037,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,Tinte per capelli,https://www.notino.it/tinte-per-capelli/,,,,,,,,,,,,,,
1595345505-2537,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,Calze spray,https://www.notino.it/calze-spray/,,,,,,,,
1595345508-2686,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,Igiene intima,https://www.notino.it/igiene-intima/,,,,,,,,
1595345498-2117,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,Denti,https://www.notino.it/igiene-orale/?f=1-1-2-4891-3618,,,,
1595345490-1551,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,Ingredienti dei profumi,https://www.notino.it/ingredienti-dei-profumi/,,,,,,,,,,,,,,,,
1595345508-2603,https://www.notino.it,Profumi,https://www.notino.it/profumi/,Accessori,https://www.notino.it/profumi/?f=1-1-1-100226,,,,,,,,,,,,,,,,
1595345495-1916,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,Pelle secca,https://www.notino.it/cura-della-pelle-secca/,,,,,,,,,,
1595345505-2531,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,Cellulite e smagliature,https://www.notino.it/cellulite-e-smagliature/,,,,,,,,
1595345490-1598,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,Pulizia del viso,https://www.notino.it/pulizia-del-viso/,,,,,,,,,,
1595345498-2001,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,Prodotti fragranzati corpo,https://www.notino.it/profumi/?f=1-1-55544-3623-3625,,,,,,,,,,,,,,,,
1595345503-2400,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,Sopracciglia,https://www.notino.it/make-up/?f=1-1-2-3644-41832,,,,,,
1595345495-1841,https://www.notino.it,Make-up,https://www.notino.it/make-up/,Profumi donna,https://www.notino.it/profumi-donna/,,,,,,,,,,,,,,,,
1595345488-1525,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,,,,,Abbronzanti,https://www.notino.it/creme-abbronzanti/
1595345503-2311,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,Profumi orientali,https://www.notino.it/profumi-orientali/,,,,,,,,,,,,,,,,
1595345503-2391,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,BB e CC cream,https://www.notino.it/creme-colorate/,,,,,,
1595345493-1730,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,Capelli fini,https://www.notino.it/capelli-fini/,,,,,,,,,,,,,,
1595345505-2525,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Acne,https://www.notino.it/prodotti-per-lacne/,,,,,,,,,,
1595345498-1995,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,Profumi di nicchia,https://www.notino.it/niche/,,,,,,,,,,,,,,,,
1595345500-2279,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,,,,,,,Abbronzanti,https://www.notino.it/creme-abbronzanti/
1595345498-2133,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,,,,,Doposole,https://www.notino.it/doposole/
1595345505-2480,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,Capelli secchi,https://www.notino.it/capelli-secchi/,,,,,,,,,,,,,,
1595345505-2464,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,Shampoo,https://www.notino.it/shampoo/,,,,,,,,,,,,,,
1595345498-2033,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,Capelli biondi,https://www.notino.it/capelli-biondi/,,,,,,,,,,,,,,
1595345500-2181,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,Capelli colorati,https://www.notino.it/capelli-colorati/,,,,,,,,,,,,,,
1595345493-1790,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,Correttori,https://www.notino.it/correttori/,,,,,,
1595345503-2355,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,Scrub viso,https://www.notino.it/scrub-viso/,,,,,,,,,,
1595345500-2194,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,Trucco,https://www.notino.it/dermocosmesi/?f=1-1-37171-3644,,,,,,,,,,,,
1595345488-1449,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,Tonici e lozioni,https://www.notino.it/tonici-e-lozioni/,,,,,,,,,,
1595345503-2328,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,Stimolazione della crescita,https://www.notino.it/prodotti-per-capelli/?f=1-1-2-3649-40483,,,,,,,,,,,,,,
1595345503-2316,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,Maschere per capelli,https://www.notino.it/maschere-per-capelli/,,,,,,,,,,,,,,
1595345505-2460,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,Profumi floreali,https://www.notino.it/profumi-floreali/,,,,,,,,,,,,,,,,
1595345495-1933,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,Cicatrizzanti,https://www.notino.it/rigenerazione-della-pelle/,,,,,,,,
1595345503-2370,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,Pelle mista,https://www.notino.it/cura-della-pelle-mista/,,,,,,,,,,
1595345505-2534,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,Bambini,https://www.notino.it/prodotti-cosmetici-per-bambini/,,,,,,,,
1595345490-1680,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,,,,,Doposole,https://www.notino.it/doposole/
1595345508-2736,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,,,,,Doposole,https://www.notino.it/doposole/
1595345498-2046,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,Acne,https://www.notino.it/acne/,,,,,,,,,,,,
1595345500-2186,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,Capelli ribelli,https://www.notino.it/capelli-crespi-e-difficili-da-pettinare/,,,,,,,,,,,,,,
1595345488-1428,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Capelli danneggiati,https://www.notino.it/capelli-danneggiati/,,,,,,,,,,,,,,
1595345508-2635,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,Capelli fini,https://www.notino.it/capelli-fini/,,,,,,,,,,,,,,
1595345493-1705,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,Profumi speziati,https://www.notino.it/profumi-speziati/,,,,,,,,,,,,,,,,
1595345498-2043,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,Trucco,https://www.notino.it/dermocosmesi/?f=1-1-37171-3644,,,,,,,,,,,,
1595345488-1479,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,Bambini,https://www.notino.it/prodotti-cosmetici-per-bambini/,,,,,,,,
1595345503-2437,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,,,,,,,Autoabbronzanti,https://www.notino.it/creme-e-spray-autoabbronzanti/
1595345500-2165,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,Maschere per capelli,https://www.notino.it/maschere-per-capelli/,,,,,,,,,,,,,,
1595345488-1529,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,,,,,Pre-sole,https://www.notino.it/creme-solari/?f=1-1-2-52434-3646-52440-52444
1595345498-2014,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,Maschere per capelli,https://www.notino.it/maschere-per-capelli/,,,,,,,,,,,,,,
1595345505-2551,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,Sopracciglia,https://www.notino.it/make-up/?f=1-1-2-3644-41832,,,,,,
1595345505-2470,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,Tinte,https://www.notino.it/colorazione-dei-capelli/,,,,,,,,,,,,,,
1595345500-2173,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,Piastre,https://www.notino.it/piastre-per-capelli/,,,,,,,,,,,,,,
1595345488-1508,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,Balsamo dopobarba,https://www.notino.it/balsamo-dopobarba/,,,,
1595345505-2474,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,Piastre,https://www.notino.it/piastre-per-capelli/,,,,,,,,,,,,,,
1595345508-2694,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,Fondotinta,https://www.notino.it/fondotinta/,,,,,,
1595345503-2312,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,Profumi fruttati,https://www.notino.it/profumi-fruttati/,,,,,,,,,,,,,,,,
1595345495-1907,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,Labbra,https://www.notino.it/cura-delle-labbra/,,,,,,,,,,
1595345503-2295,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,Profumi uomo,https://www.notino.it/profumi-uomo/,,,,,,,,,,,,,,,,
1595345488-1388,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,,,,
1595345490-1640,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,Ciprie,https://www.notino.it/cipria/,,,,,,
1595345503-2327,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,Trattamenti anticaduta,https://www.notino.it/caduta-dei-capelli/,,,,,,,,,,,,,,
1595345488-1426,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Capelli grassi,https://www.notino.it/capelli-grassi/,,,,,,,,,,,,,,
1595345495-1974,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,,,Profumi per auto,https://www.notino.it/profumi-per-auto/,,
1595345500-2156,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,Profumi legnosi,https://www.notino.it/profumi-legnosi/,,,,,,,,,,,,,,,,
1595345490-1654,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,Makeup setting spray,https://www.notino.it/makeup-setting-spray/,,,,,,
1595345490-1546,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,Eau de parfum,https://www.notino.it/eau-de-parfum/,,,,,,,,,,,,,,,,
1595345495-1872,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,Phon,https://www.notino.it/phon-per-capelli/,,,,,,,,,,,,,,
1595345505-2511,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Contorno occhi,https://www.notino.it/contorno-occhi/,,,,,,,,,,
1595345505-2507,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Sieri viso,https://www.notino.it/sieri-viso/,,,,,,,,,,
1595345498-2139,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,,,,,SPF 15–25,https://www.notino.it/creme-solari/?f=1-1-2-52434-3906
1595345508-2744,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,,,,,Kit cosmetici,https://www.notino.it/creme-solari/?f=1-1-2-52434-35887
1595345495-1937,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,Kit cosmetici,https://www.notino.it/kit-cosmetici-per-il-corpo/,,,,,,,,
1595345495-1887,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,Cura del viso,https://www.notino.it/dermocosmesi/?f=1-1-37171-3645,,,,,,,,,,,,
1595345490-1540,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,Profumi donna,https://www.notino.it/profumi-donna/,,,,,,,,,,,,,,,,
1595345495-1919,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,Pelle problematica,https://www.notino.it/pelle-problematica/,,,,,,,,,,
1595345503-2358,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,Creme notte,https://www.notino.it/creme-notte/,,,,,,,,,,
1595345498-2079,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,Cellulite e smagliature,https://www.notino.it/cellulite-e-smagliature/,,,,,,,,
1595345495-1897,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,Sudorazione eccessiva,https://www.notino.it/sudorazione-eccessiva/,,,,,,,,,,,,
1595345490-1554,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,Profumi agrumati,https://www.notino.it/profumi-agrumati/,,,,,,,,,,,,,,,,
1595345490-1612,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,Skincare routine,https://www.notino.it/routine-per-la-cura-della-pelle/,,,,,,,,,,
1595345505-2584,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,,,,,Pre-sole,https://www.notino.it/creme-solari/?f=1-1-2-52434-3646-52440-52444
1595345493-1810,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,,,Rasatura,https://www.notino.it/rasatura-uomo/,,,,
1595345495-1972,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,,,Collezione di nicchia,https://www.notino.it/niche/?f=1-1-53785-100225-6718,,
1595345490-1635,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,Kit cosmetici,https://www.notino.it/kit-cosmetici-per-il-corpo/,,,,,,,,
1595345488-1511,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,Corpo,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23261,,,,
1595345500-2264,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,,,Rasatura tradizionale,https://www.notino.it/rasatura-tradizionale/,,,,
1595345505-2481,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,Capelli grassi,https://www.notino.it/capelli-grassi/,,,,,,,,,,,,,,
1595345505-2523,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Rughe e pelli mature,https://www.notino.it/antirughe-e-antiage/,,,,,,,,,,
1595345508-2649,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,Acne,https://www.notino.it/acne/,,,,,,,,,,,,
1595345493-1826,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,,,,,,,Abbronzanti,https://www.notino.it/creme-abbronzanti/
1595345493-1689,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,,,,
1595345488-1483,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,Solari,https://www.notino.it/creme-solari/,,,,,,,,
1595345500-2230,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,Cellulite e smagliature,https://www.notino.it/cellulite-e-smagliature/,,,,,,,,
1595345503-2416,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,,,Cura della barba,https://www.notino.it/cura-della-barba/,,,,
1595345503-2350,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,Sudorazione eccessiva,https://www.notino.it/sudorazione-eccessiva/,,,,,,,,,,,,
1595345503-2335,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,Capelli biondi,https://www.notino.it/capelli-biondi/,,,,,,,,,,,,,,
1595345498-2032,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,Capelli fini,https://www.notino.it/capelli-fini/,,,,,,,,,,,,,,
1595345488-1419,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Piastre,https://www.notino.it/piastre-per-capelli/,,,,,,,,,,,,,,
1595345505-2578,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,,,Spray e deodoranti per la casa,https://www.notino.it/deodorante-per-ambienti/,,
1595345493-1818,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,,,,,Diffusori di aromi,https://www.notino.it/diffusore-di-aromi/,,
1595345490-1686,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,,,,,SPF 15–25,https://www.notino.it/creme-solari/?f=1-1-2-52434-3906
1595345500-2290,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,,,,,,,SPF 15–25,https://www.notino.it/creme-solari/?f=1-1-2-52434-3906
1595345503-2348,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,Acne,https://www.notino.it/acne/,,,,,,,,,,,,
1595345493-1758,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,Ciglia e sopracciglia,https://www.notino.it/sieri-per-ciglia-e-sopracciglia/,,,,,,,,,,
1595345508-2684,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,Bagno,https://www.notino.it/prodotti-per-il-bagno/,,,,,,,,
1595345490-1648,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,Palette,https://www.notino.it/palette/,,,,,,
1595345498-2130,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,,,,,Prodotti solari per il corpo,https://www.notino.it/creme-solari/?f=1-1-2-52434-3646-52440-52441
1595345490-1624,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,Rasatura e depilazione,https://www.notino.it/rasatura-e-depilazione-donna/,,,,,,,,
1595345498-2036,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,Cuoio capelluto sensibile,https://www.notino.it/cuoio-capelluto-sensibile/,,,,,,,,,,,,,,
1595345488-1406,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,Profumi orientali,https://www.notino.it/profumi-orientali/,,,,,,,,,,,,,,,,
